Id,Name,IsMandatory,IsProhibited,CanonicalName,Aliases,IsActive,IsCondiment
bc25d677-f56f-4f82-9c52-31fdf49a86b7,Kabak Çekirdeği,false,false,Kabak Çekirdeği,"[""kabak çekirdeği"", ""pumpkin seeds"", ""kabak cekirdegi""]",true,false
56d3414f-1f41-491c-8974-9c798636f4bb,Kabak Çekirdeği İçi,false,false,Kabak Çekirdeği İçi,"[""kabak çekirdeği içi"", ""pumpkin seed kernels"", ""kabak çekirdeği i̇çi"", ""kabak cekirdegi ici""]",true,false
20a53a09-3e22-4c1b-b729-d8a4f6a5e7e6,Kabartma Tozu,false,false,Kabartma Tozu,"[""kabartma tozu"", ""baking powder""]",true,true
c8dae847-6dd0-4c08-a1af-5ef569a3a27a,Kadayıf,false,false,Kadayıf,"[""kadayıf"", ""shredded phyllo"", ""kadayif"", ""taze kadayıf""]",true,false
b885e868-cd2b-457d-8d55-43dcc1c81cf2,Kadayıflık Fıstık,false,false,Kadayıflık Fıstık,"[""kadayıflık fıstık"", ""ground pistachio"", ""kadayiflik fistik""]",true,false
d8abfd3d-7738-4687-b278-00f7a3088ea4,Kakao,false,false,Kakao,"[""kakao"", ""cocoa powder"", ""taze kakao""]",true,true
97f1c567-8611-4b5c-abf8-a506d993ca6e,Kakule,false,false,Kakule,"[""kakule"", ""cardamom"", ""taze kakule""]",true,true
7f2ef4f6-174a-4923-a98f-b786668e21d4,Kalamar,false,false,Kalamar,"[""kalamar"", ""squid"", ""calamari"", ""taze kalamar""]",true,false
fe80fcb5-6aad-4f02-9927-784e2f2ee8df,Kalkan,false,false,Kalkan,"[""kalkan"", ""turbot"", ""taze kalkan""]",true,false
003a6893-687d-4e00-bd7c-f3d14b3e01fb,Kapari,false,false,Kapari,"[""kapari"", ""capers"", ""taze kapari""]",true,false
5826ed24-b540-4c4f-b8ca-2ff14c3db10a,Kara Lahana,false,false,Kara Lahana,"[""kara lahana"", ""collard greens"", ""karadeniz lahanası""]",true,false
5c776233-efe3-4ea0-a178-d5744f7c374e,Karanfil,false,false,Karanfil,"[""karanfil"", ""clove"", ""taze karanfil""]",true,true
19e685ec-ce83-40b0-b7ba-7c2b880965d3,Karbonat,false,false,Karbonat,"[""karbonat"", ""baking soda"", ""taze karbonat""]",true,true
969a53b4-6b34-4461-8b02-1e70bf990db3,Karides,false,false,Karides,"[""karides"", ""shrimp"", ""prawn"", ""taze karides""]",true,false
dc544854-1335-49b3-be7c-751496dca301,Karnabahar,false,false,Karnabahar,"[""karnabahar"", ""cauliflower"", ""beyaz karnabahar"", ""taze karnabahar""]",true,false
ca21475d-d8af-4a70-b669-576da08d6802,Karpuz,false,false,Karpuz,"[""karpuz"", ""watermelon"", ""taze karpuz""]",true,false
d518ed61-9e72-45af-8335-853a6d2a554f,Kars Gravyeri,false,false,Kars Gravyeri,"[""kars gravyeri"", ""gruyere style kars cheese""]",true,false
0bb83d38-30ef-4a91-b444-1a0e8538d016,Kavrulmuş Fındık,false,false,Kavrulmuş Fındık,"[""kavrulmuş fındık"", ""roasted hazelnut"", ""kavrulmus findik""]",true,false
45b16501-37cc-4495-9091-48e66371847b,Kavun,false,false,Kavun,"[""kavun"", ""melon"", ""taze kavun""]",true,false
7fd9aed7-99ef-4a23-bf77-ddcea28d0f57,Kayısı,false,false,Kayısı,"[""kayısı"", ""apricot"", ""taze kayısı"", ""kayisi""]",true,false
34d2015a-a375-4ead-9908-06366cf529f7,Kaymak,false,false,Kaymak,"[""kaymak"", ""clotted cream"", ""taze kaymak""]",true,false
a67e97d7-837d-4acd-b09e-c1d1520e3133,Kaymaklık Krema,false,false,Kaymaklık Krema,"[""kaymaklık krema"", ""thick cream"", ""kaymaklik krema""]",true,false
f5985fd2-614f-4e1a-ba23-977246f34709,Keçi Peyniri,false,false,Keçi Peyniri,"[""keçi peyniri"", ""goat cheese"", ""keci peyniri""]",true,false
a04c5dd4-67fa-49d5-820e-e117bcaf0413,Keçiboynuzu Pekmezi,false,false,Keçiboynuzu Pekmezi,"[""keçiboynuzu pekmezi"", ""carob molasses"", ""keciboynuzu pekmezi""]",true,true
11ba2e29-4ddf-495c-89f2-f462588fa7d6,Kefal,false,false,Kefal,"[""kefal"", ""grey mullet"", ""taze kefal""]",true,false
311104cb-92a8-4e64-bb18-d22461effebe,Kekik,false,false,Kekik,"[""kekik"", ""thyme"", ""dried thyme"", ""taze kekik""]",true,true
e0ca00cc-387f-4ecd-88fe-bf60ea8bf2f9,Kereviz,false,false,Kereviz,"[""kereviz"", ""celery root"", ""celeriac"", ""taze kereviz""]",true,false
c2b0001f-3b10-438f-96e3-fb78ebc1cfe4,Kereviz Sapı,false,false,Kereviz Sapı,"[""kereviz sapi"", ""kereviz sapı"", ""celery stalk""]",true,true
38204f9b-5612-44fb-be2b-94e393654483,Keşkeklik Buğday,false,false,Keşkeklik Buğday,"[""keşkeklik buğday"", ""hulled wheat for keşkek"", ""keskeklik bugday""]",true,false
aeb7ebbe-a69e-4ee0-aeec-ed334b9490f4,Kiraz,false,false,Kiraz,"[""kiraz"", ""cherry"", ""tatlı kiraz"", ""taze kiraz""]",true,false
2265a5df-362a-4a6f-a9c3-e6ad35a511b2,Kırık Pirinç,false,false,Kırık Pirinç,"[""kırık pirinç"", ""broken rice"", ""kirik pirinc""]",true,false
7ec38a72-98a6-4990-a83e-a3e4009bacb1,Kırmızı Lahana,false,false,Kırmızı Lahana,"[""kırmızı lahana"", ""mor lahana"", ""red cabbage"", ""kirmizi lahana""]",true,false
107e3b40-e687-461f-91fd-993528c6dad5,Kırmızı Turp,false,false,Kırmızı Turp,"[""kırmızı turp"", ""red radish"", ""cherry belle radish"", ""kirmizi turp""]",true,false
b8bbaa84-40e8-42f1-a900-0b199a35dc49,Kişniş,false,false,Kişniş,"[""kişniş"", ""coriander"", ""kisnis"", ""taze kişniş""]",true,true
caf3cfb2-24ab-47d2-9490-58620cea08fb,Kornişon,false,false,Kornişon,"[""kornison"", ""kornişon"", ""gherkin"", ""küçük salatalık turşusu"", ""taze kornişon""]",true,false
e9d9307d-e59d-4476-ba30-eed7831a2e2a,Kültür Mantarı,false,false,Kültür Mantarı,"[""kultur mantari"", ""kültür mantarı"", ""button mushroom""]",true,false
78f85be6-e7fc-4526-b3a4-e7b9967a5e7b,Kuru İncir,false,false,Kuru İncir,"[""kuru incir"", ""dried fig"", ""kuru i̇ncir""]",true,false
65eff304-09e9-4715-9874-92107d9b26c9,Kuru Maya,false,false,Kuru Maya,"[""kuru maya"", ""instant yeast"", ""dry yeast""]",true,true
3785a97c-6efc-4184-84f4-c8329f2fca36,Kuru Nane,false,false,Kuru Nane,"[""kuru nane"", ""dried mint""]",true,true
68ff4c3a-61f6-4535-96d6-ef012abd3883,Kuru Üzüm,false,false,Kuru Üzüm,"[""kuru üzüm"", ""raisin"", ""üzüm kurusu"", ""kuru uzum""]",true,false
eaadef6b-c503-4724-aa35-96b983153748,Kurutulmuş Kekik,false,false,Kurutulmuş Kekik,"[""kurutulmuş kekik"", ""dried thyme"", ""kurutulmus kekik""]",true,true
af80ad07-16b7-4d42-8e4e-7f41a9bb4f1c,Kurutulmuş Nane,false,false,Kurutulmuş Nane,"[""kurutulmuş nane"", ""dried mint"", ""kurutulmus nane""]",true,true
6eee67df-55f9-4b61-a9a5-edb6cec23a64,Kuşkonmaz,false,false,Kuşkonmaz,"[""kuşkonmaz"", ""asparagus"", ""kuskonmaz"", ""taze kuşkonmaz""]",true,false
0982b621-fb31-4229-afac-6d8eb122ba0f,Kuskus,false,false,Kuskus,"[""kuskus"", ""couscous"", ""taze kuskus""]",true,false
79a2350e-953e-4ce4-8eba-287f8def9f77,Kuzu İncik,false,false,Kuzu İncik,"[""kuzu incik"", ""lamb shank"", ""kuzu i̇ncik""]",true,false
1d61ff85-f0a4-4a7b-a9ec-9fecb3fa9dfa,Kuzu Kıyma,false,false,Kuzu Kıyma,"[""kuzu kıyma"", ""ground lamb"", ""lamb mince"", ""kuzu kiyma""]",true,false
42e5e797-c517-45d8-8dc8-db58d4e3fc39,Kuzu Pirzola,false,false,Kuzu Pirzola,"[""kuzu pirzola"", ""lamb chops"", ""pirzola""]",true,false
6ad47e5e-954f-4bb0-9df2-1940a1ae800f,Labne,false,false,Labne,"[""labne"", ""labneh"", ""cream cheese style yogurt"", ""taze labne""]",true,false
9bdb632e-47de-4a32-8748-d86a94cff6c4,Lahana Yaprağı,false,false,Lahana Yaprağı,"[""lahana yaprağı"", ""cabbage leaves"", ""lahana yapragi""]",true,false
4aa734a0-82be-4946-95ac-eef167abfdb6,Lavaş,false,false,Lavaş,"[""lavaş"", ""lavash"", ""lavas"", ""taze lavaş""]",true,false
660ddae4-296f-4293-96f1-224b4d83e393,Lime,false,false,Lime,"[""lime"", ""misket limonu"", ""taze lime""]",true,false
8facfa99-285f-4063-b00c-81789afdc03b,Limon Kabuğu,false,false,Limon Kabuğu,"[""limon kabuğu"", ""lemon zest"", ""limon kabugu""]",true,true
018696ce-bcd1-458c-8348-aea949fee88c,Limon Tuzu,false,false,Limon Tuzu,"[""limon tuzu"", ""citric acid""]",true,true
1778aa45-3a3f-4a80-8b28-b96efe5a74e0,Lüfer,false,false,Lüfer,"[""lüfer"", ""bluefish"", ""lufer"", ""taze lüfer""]",true,false
c980ca7a-ebfa-410d-a24e-e414c87a14d3,Mahlep,false,false,Mahlep,"[""mahlep"", ""mahleb"", ""taze mahlep""]",true,true
2bfd4228-d067-4ff1-8cf9-88472cd3c0fe,Mandalina,false,false,Mandalina,"[""mandalina"", ""tangerine"", ""clementine"", ""taze mandalina""]",true,false
8af534a4-f829-4dd8-bb4d-a14e4a8336ce,Mantar,false,false,Mantar,"[""mantar"", ""mushroom"", ""kültür mantarı"", ""taze mantar""]",true,false
f79bfba4-6557-4477-bc53-37a553b95aeb,Maya,false,false,Maya,"[""maya"", ""yeast"", ""taze maya""]",true,true
6108c1df-ac67-41c9-90ea-a327ac628e78,Mezgit,false,false,Mezgit,"[""mezgit"", ""whiting"", ""taze mezgit""]",true,false
d64100ca-3696-4d97-a1de-f6685f85b5a0,Midye,false,false,Midye,"[""midye"", ""mussel"", ""taze midye""]",true,false
97bb2204-234d-4827-9328-3fa77dd7a6ad,Mihaliç Peyniri,false,false,Mihaliç Peyniri,"[""mihaliç peyniri"", ""manyas kelle"", ""mihalic peyniri""]",true,false
21d49dd3-9991-4926-8afc-624e7d06a25c,Mısır Nişastası,false,false,Mısır Nişastası,"[""mısır nişastası"", ""corn starch"", ""cornstarch"", ""misir nisastasi""]",true,false
e9088138-6d0a-4b60-a45a-65387e815ce4,Mısır Unu,false,false,Mısır Unu,"[""mısır unu"", ""corn flour"", ""cornmeal"", ""misir unu""]",true,false
9d8d83fd-5aa1-4661-a4f4-3b2143fabf69,Mısır Yarması,false,false,Mısır Yarması,"[""mısır yarması"", ""coarse corn grits"", ""misir yarmasi""]",true,false
d236b897-b831-4e7f-98b5-5d42afc507d6,Muskat,false,false,Muskat,"[""muskat"", ""nutmeg"", ""taze muskat""]",true,true
a314b55e-ef45-485b-bdb3-9a69b9bd62da,Nar,false,false,Nar,"[""nar"", ""pomegranate"", ""taze nar""]",true,false
ba8306d4-cf20-43d9-beef-8e9ba93eedc3,Nar Ekşisi,false,false,Nar Ekşisi,"[""nar ekşisi"", ""pomegranate molasses"", ""nar eksisi""]",true,true
160df637-4def-42ba-8590-fbe16188cf57,Nişasta,false,false,Nişasta,"[""nişasta"", ""starch"", ""nisasta"", ""taze nişasta""]",true,false
4e377cab-661e-4a25-8c94-43c328e6dca1,Ördek Yumurtası,false,false,Ördek Yumurtası,"[""ördek yumurtası"", ""duck egg"", ""ordek yumurtasi""]",true,false
6cab1d51-dd55-4e19-b196-0f5ac9884826,Osmancık Pirinç,false,false,Osmancık Pirinç,"[""osmancık pirinç"", ""osmancik rice"", ""osmancik pirinc""]",true,false
b8c7e97e-3336-4bd9-a49a-7de8f290d11d,Paça,false,false,Paça,"[""paça"", ""trotter meat"", ""paca"", ""taze paça""]",true,false
ca3b1ec4-c30c-4031-bbaa-d69fef46a98c,Palamut,false,false,Palamut,"[""palamut"", ""bonito"", ""taze palamut""]",true,false
7efb8124-685c-47b6-a0cc-abfbff03c5ec,Pancar,false,false,Pancar,"[""pancar"", ""beetroot"", ""kırmızı pancar"", ""taze pancar""]",true,false
d3558644-9a09-48d6-86b7-3e781ab94b6d,Pastırma,false,false,Pastırma,"[""pastirma"", ""pastırma"", ""cured beef"", ""taze pastırma""]",true,false
3b0fff54-2a2d-4052-9b1b-96fc45c37535,Pazı,false,false,Pazı,"[""pazi"", ""pazı"", ""chard"", ""yaprak pazı"", ""taze pazı""]",true,false
ff08d8d4-aaaf-4e1f-b7a5-0fa30cd5b05b,Pekmez,false,false,Pekmez,"[""pekmez"", ""molasses"", ""taze pekmez""]",true,true
4e161805-aaf4-4807-8236-4165314a5788,Pide,false,false,Pide,"[""pide"", ""turkish flatbread"", ""ramazan pidesi"", ""taze pide""]",true,false
567d45f8-4de6-4478-9d09-34791915f658,Pilavlık Bulgur,false,false,Pilavlık Bulgur,"[""pilavlık bulgur"", ""coarse bulgur"", ""iri bulgur"", ""pilavlik bulgur""]",true,false
e559f5b1-c9cd-4d6a-ae24-1a616709488f,Pırasa,false,false,Pırasa,"[""pirasa"", ""pırasa"", ""leek"", ""taze pırasa""]",true,false
3db0fe82-23b9-4235-8af3-7ffb414082ae,Pirinç Unu,false,false,Pirinç Unu,"[""pirinç unu"", ""rice flour"", ""pirinc unu""]",true,false
