Id,RecipeId,IngredientId,Role,Quantity,Unit,CreatedAtUtc
3c4135cb-0eaa-5dd1-a841-816d9b0c7f0d,02c5878b-30f3-5145-9e60-729803f308a9,ee00002f-0000-0000-0000-000000000000,Optional,110.00,gram,2026-04-27 07:24:00.000000+00
6bef41e9-621b-5c97-9f66-3f3fa34fdd54,04eb8198-72af-5843-b210-a6e6c422a617,311104cb-92a8-4e64-bb18-d22461effebe,Flavoring,2.00,gram,2026-04-27 04:58:00.000000+00
cec63ec0-6d18-5de4-834e-f9e5da926c89,04eb8198-72af-5843-b210-a6e6c422a617,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,12.00,ml,2026-04-27 04:52:00.000000+00
dd42a368-8270-5855-9f80-9d297edf3a33,04eb8198-72af-5843-b210-a6e6c422a617,ee00001f-0000-0000-0000-000000000000,Flavoring,10.00,ml,2026-04-27 04:54:00.000000+00
de806267-619b-59ca-ab30-58ce3dab7681,04eb8198-72af-5843-b210-a6e6c422a617,ee000035-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-27 04:56:00.000000+00
324e5122-ba7b-587c-a228-813311c80eda,04eb8198-72af-5843-b210-a6e6c422a617,ca3b1ec4-c30c-4031-bbaa-d69fef46a98c,Mandatory,320.00,gram,2026-04-27 04:46:00.000000+00
639d1ff1-d5d9-5631-9770-fdd00065cba7,04eb8198-72af-5843-b210-a6e6c422a617,ee00000e-0000-0000-0000-000000000000,Optional,110.00,gram,2026-04-27 04:50:00.000000+00
afc975a4-727e-54b4-9617-323a6cb0151b,04eb8198-72af-5843-b210-a6e6c422a617,ee000016-0000-0000-0000-000000000000,Optional,110.00,gram,2026-04-27 04:48:00.000000+00
b760b302-2663-5f33-a777-a8e031baffc3,05f39652-3c86-5e5f-a2f4-42b06e657e26,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,14.00,ml,2026-04-26 23:22:00.000000+00
d6a0166d-53a6-5040-86c2-8b44c603a523,05f39652-3c86-5e5f-a2f4-42b06e657e26,e9b007c7-b944-4bcd-9fcf-410a96748f93,Flavoring,20.00,gram,2026-04-26 23:20:00.000000+00
bf4afb55-3055-5117-a521-3a047e55f2ad,05f39652-3c86-5e5f-a2f4-42b06e657e26,ee000035-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-26 23:24:00.000000+00
9077a4fe-a7af-5970-9b75-0d7b5e4e67b7,05f39652-3c86-5e5f-a2f4-42b06e657e26,209ece7a-b6e3-476a-9d5e-e575e9987de1,Mandatory,220.00,gram,2026-04-26 23:12:00.000000+00
bc0f2051-ac4d-5cfd-a011-e514f086fa1a,05f39652-3c86-5e5f-a2f4-42b06e657e26,ce530eb9-7758-465a-aabd-7ceb2df0ce75,Mandatory,180.00,gram,2026-04-26 23:10:00.000000+00
b8376a47-63ae-5aeb-aaa6-af4b452d8d3b,05f39652-3c86-5e5f-a2f4-42b06e657e26,ee00000e-0000-0000-0000-000000000000,Mandatory,100.00,gram,2026-04-26 23:14:00.000000+00
7acfd351-17a3-5b7b-9667-2375feb9e666,05f39652-3c86-5e5f-a2f4-42b06e657e26,ee00000b-0000-0000-0000-000000000000,Optional,110.00,gram,2026-04-26 23:16:00.000000+00
01fca5d4-eedb-5b64-ba22-8ff1f1daf409,05f39652-3c86-5e5f-a2f4-42b06e657e26,ee00000e-0000-0000-0000-000000000000,Optional,110.00,gram,2026-04-26 23:18:00.000000+00
9ccec02e-a15f-5165-a27c-ac60c394d725,06bbc6eb-06d7-5c51-b08d-efb7265420a1,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,8.00,ml,2026-04-26 16:58:00.000000+00
8a647001-76a2-5f91-ba0d-4381163a8551,06bbc6eb-06d7-5c51-b08d-efb7265420a1,7efb8124-685c-47b6-a0cc-abfbff03c5ec,Mandatory,220.00,gram,2026-04-26 16:52:00.000000+00
f2aef44e-0786-53ef-8f14-170a2ddf8508,06bbc6eb-06d7-5c51-b08d-efb7265420a1,7b22f7e8-658a-433c-b41f-bb4f04fe903c,Optional,25.00,gram,2026-04-26 16:56:00.000000+00
4e43426a-85b5-59db-a585-f82fd278d661,06bbc6eb-06d7-5c51-b08d-efb7265420a1,80ddf5f6-1688-4690-a1c5-8cb353ed4a06,Optional,120.00,gram,2026-04-26 16:54:00.000000+00
653c243d-f983-517d-94ea-cf9592720228,0731bd2f-4859-55c0-b6ef-12b0255d0eac,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,8.00,ml,2026-04-27 11:45:00.000000+00
35ad4020-c682-5786-9242-c507005991b0,0731bd2f-4859-55c0-b6ef-12b0255d0eac,ee000019-0000-0000-0000-000000000000,Flavoring,2.00,gram,2026-04-27 11:47:00.000000+00
71710dbd-3413-542f-b473-d6c5c42d2462,0731bd2f-4859-55c0-b6ef-12b0255d0eac,ee000035-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-27 11:49:00.000000+00
e861ed56-cf4c-5ce8-8b7c-33ae948ff1c2,0731bd2f-4859-55c0-b6ef-12b0255d0eac,3b0fff54-2a2d-4052-9b1b-96fc45c37535,Mandatory,70.00,gram,2026-04-27 11:41:00.000000+00
1881758a-2d32-5608-a571-b2a3662287d4,0731bd2f-4859-55c0-b6ef-12b0255d0eac,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,3.00,adet,2026-04-27 11:39:00.000000+00
c281e2f3-ce87-56cb-b483-8a71c43a6e46,0731bd2f-4859-55c0-b6ef-12b0255d0eac,55c208f2-9e34-429f-b542-17d8da77cbd5,Optional,50.00,gram,2026-04-27 11:43:00.000000+00
bf3107e6-a8ac-5b9a-9621-9a9269521607,08388259-3025-5f8f-b237-c9adc5a366e9,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,8.00,ml,2026-04-26 14:17:00.000000+00
255b899d-8fb6-5ab2-8bea-3444783d1f37,08388259-3025-5f8f-b237-c9adc5a366e9,ee000017-0000-0000-0000-000000000000,Flavoring,8.00,gram,2026-04-26 14:21:00.000000+00
43ac83c9-048d-5854-bc34-3a819d039b1e,08388259-3025-5f8f-b237-c9adc5a366e9,ee000035-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-26 14:19:00.000000+00
8fe772b7-2e6a-540b-878e-51cebd731061,08388259-3025-5f8f-b237-c9adc5a366e9,02e5a3ea-592b-49fe-8a92-937c3586d36c,Mandatory,140.00,gram,2026-04-26 14:11:00.000000+00
11d662a1-d3b0-55fe-afed-38490df47ab1,08388259-3025-5f8f-b237-c9adc5a366e9,600d7dae-1651-4144-95cd-736c0528ceda,Mandatory,70.00,gram,2026-04-26 14:13:00.000000+00
64b5f7dc-4590-511b-a988-b30f91db30ef,08388259-3025-5f8f-b237-c9adc5a366e9,ee000006-0000-0000-0000-000000000000,Mandatory,60.00,gram,2026-04-26 14:15:00.000000+00
56fb0244-783b-563b-9642-0d985b31d918,0917380b-ea4f-5068-bef6-13bde02a53e5,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,8.00,ml,2026-04-26 11:17:00.000000+00
ff617b82-0dff-5f3e-b59f-644c79aa860b,0917380b-ea4f-5068-bef6-13bde02a53e5,ee000037-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-26 11:19:00.000000+00
7cd83209-79f4-5a60-a16f-19f411f7f91d,0917380b-ea4f-5068-bef6-13bde02a53e5,285b4d21-eef8-452c-b99b-1c7a306898c2,Mandatory,120.00,gram,2026-04-26 11:13:00.000000+00
4996cf6e-caae-5137-b3b2-168492964c01,0917380b-ea4f-5068-bef6-13bde02a53e5,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,3.00,adet,2026-04-26 11:09:00.000000+00
c5c6dea0-58c7-599b-812b-7a6eb7e057c1,0917380b-ea4f-5068-bef6-13bde02a53e5,ee00000b-0000-0000-0000-000000000000,Mandatory,220.00,gram,2026-04-26 11:11:00.000000+00
c18e9549-9153-5a46-9f14-c75a4930b80c,0917380b-ea4f-5068-bef6-13bde02a53e5,ee00000e-0000-0000-0000-000000000000,Mandatory,70.00,gram,2026-04-26 11:15:00.000000+00
9af7c9cf-485e-53ea-b6c4-ab5334c4166e,0917380b-ea4f-5068-bef6-13bde02a53e5,936e9acc-9a1f-4501-b667-f6ac6804909b,Optional,45.00,gram,2026-04-26 11:21:00.000000+00
beae1df0-c782-54c4-bb2c-31ce30c0ee0e,099c9f07-cda1-5e92-ab58-016b82eebb3f,311104cb-92a8-4e64-bb18-d22461effebe,Flavoring,2.00,gram,2026-04-27 00:43:00.000000+00
6a600e1f-3156-5f34-821f-897a18f113bd,099c9f07-cda1-5e92-ab58-016b82eebb3f,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,14.00,ml,2026-04-27 00:39:00.000000+00
53f83ca4-42df-5868-9344-d5a176b900b2,099c9f07-cda1-5e92-ab58-016b82eebb3f,ee00000b-0000-0000-0000-000000000000,Flavoring,160.00,gram,2026-04-27 00:37:00.000000+00
e7f0a363-87de-5061-95c2-884ca167d098,099c9f07-cda1-5e92-ab58-016b82eebb3f,ee000035-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-27 00:41:00.000000+00
556d9ee4-daeb-5dbe-8904-c01bff23de33,099c9f07-cda1-5e92-ab58-016b82eebb3f,b50c3dc8-2d4d-4bdb-92a6-7722f675660c,Mandatory,260.00,gram,2026-04-27 00:27:00.000000+00
f43fd155-698c-5cc5-985a-739194c45f27,099c9f07-cda1-5e92-ab58-016b82eebb3f,ee00000e-0000-0000-0000-000000000000,Mandatory,100.00,gram,2026-04-27 00:29:00.000000+00
9480dbb2-e0bd-507b-8ec3-12742eecc43b,099c9f07-cda1-5e92-ab58-016b82eebb3f,ee00000b-0000-0000-0000-000000000000,Optional,120.00,gram,2026-04-27 00:35:00.000000+00
c9989fce-3929-5fc0-854a-7691fc31be0e,099c9f07-cda1-5e92-ab58-016b82eebb3f,ee000013-0000-0000-0000-000000000000,Optional,120.00,gram,2026-04-27 00:31:00.000000+00
913debf9-965f-59d6-97ca-ef361f336642,099c9f07-cda1-5e92-ab58-016b82eebb3f,ee000014-0000-0000-0000-000000000000,Optional,120.00,gram,2026-04-27 00:33:00.000000+00
b325bf5e-c592-5e71-ad87-40a1172881cc,0afd86dc-1014-596a-ae35-3a60f7f3f052,311104cb-92a8-4e64-bb18-d22461effebe,Flavoring,2.00,gram,2026-04-27 04:44:00.000000+00
8084054c-efaa-5ba9-9db0-1c11de09ac8b,0afd86dc-1014-596a-ae35-3a60f7f3f052,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,12.00,ml,2026-04-27 04:38:00.000000+00
500df17e-1e4c-54dd-b7fd-cd82485981de,0afd86dc-1014-596a-ae35-3a60f7f3f052,ee00001f-0000-0000-0000-000000000000,Flavoring,10.00,ml,2026-04-27 04:40:00.000000+00
cb24bf5f-cdc3-54cd-9679-16875a481352,0afd86dc-1014-596a-ae35-3a60f7f3f052,ee000035-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-27 04:42:00.000000+00
9a5359e3-f8a7-5f99-bf89-33c7ab7612bf,0afd86dc-1014-596a-ae35-3a60f7f3f052,ee000025-0000-0000-0000-000000000000,Mandatory,320.00,gram,2026-04-27 04:32:00.000000+00
9c0bb9e5-d365-51c5-9433-2bbf81b41763,0afd86dc-1014-596a-ae35-3a60f7f3f052,469ed2da-795d-4bc4-a55a-c7d90e415c60,Optional,110.00,gram,2026-04-27 04:34:00.000000+00
60915840-f38b-5b81-970a-c7427b573534,0afd86dc-1014-596a-ae35-3a60f7f3f052,ee000012-0000-0000-0000-000000000000,Optional,110.00,gram,2026-04-27 04:36:00.000000+00
12ae032b-333b-5bd7-9ada-7dd7dfdd723d,0bdac75d-56b0-59db-9c9c-3f97a926b9da,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,10.00,ml,2026-04-27 04:06:00.000000+00
3e6b75ba-337f-50c1-afda-2a755f1daa81,0bdac75d-56b0-59db-9c9c-3f97a926b9da,e9b007c7-b944-4bcd-9fcf-410a96748f93,Flavoring,18.00,gram,2026-04-27 04:08:00.000000+00
fc86636f-84fd-5261-adb5-aa1fe33dcbd9,0bdac75d-56b0-59db-9c9c-3f97a926b9da,ee000035-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-27 04:04:00.000000+00
3281c49c-e011-5759-89b0-1cff2377d200,0bdac75d-56b0-59db-9c9c-3f97a926b9da,ee000036-0000-0000-0000-000000000000,Flavoring,2.00,gram,2026-04-27 04:02:00.000000+00
6562017c-2931-5363-9f4f-1e970fd94403,0bdac75d-56b0-59db-9c9c-3f97a926b9da,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,1.00,adet,2026-04-27 03:56:00.000000+00
e429d384-9de3-5432-a5fd-32aaec8c8199,0bdac75d-56b0-59db-9c9c-3f97a926b9da,eb88f100-30e8-48eb-9552-fcc063701c70,Mandatory,35.00,gram,2026-04-27 03:54:00.000000+00
72eb754d-4e2b-5a1d-bf19-181f137c481a,0bdac75d-56b0-59db-9c9c-3f97a926b9da,ee00000e-0000-0000-0000-000000000000,Mandatory,90.00,gram,2026-04-27 03:52:00.000000+00
f20d702f-effa-5c89-910d-17de6f7c50b2,0bdac75d-56b0-59db-9c9c-3f97a926b9da,f66768ce-9de1-537f-904b-57c2c65ffb98,Mandatory,280.00,gram,2026-04-27 03:50:00.000000+00
e596d0e7-018b-5c45-8263-5fd1364ddffb,0bdac75d-56b0-59db-9c9c-3f97a926b9da,ee00000b-0000-0000-0000-000000000000,Optional,120.00,gram,2026-04-27 04:00:00.000000+00
32845acf-6977-5196-9c3b-fbfe4c907bc4,0bdac75d-56b0-59db-9c9c-3f97a926b9da,ee000013-0000-0000-0000-000000000000,Optional,120.00,gram,2026-04-27 03:58:00.000000+00
45502c16-a912-5e89-8b46-15e0ddf35ec8,0c023fe4-4a37-5ace-a003-1db6a7bae495,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,8.00,ml,2026-04-26 09:44:00.000000+00
59987dda-4eef-500e-b7dc-d9e90cedae5c,0c023fe4-4a37-5ace-a003-1db6a7bae495,ee00001f-0000-0000-0000-000000000000,Flavoring,8.00,ml,2026-04-26 09:46:00.000000+00
adbb11b9-3cc9-5c88-9b49-3fc18c93ecd5,0c023fe4-4a37-5ace-a003-1db6a7bae495,e0ca00cc-387f-4ecd-88fe-bf60ea8bf2f9,Mandatory,260.00,gram,2026-04-26 09:38:00.000000+00
1274eb3e-1be6-5512-9bdc-b1bfecccd79d,0c023fe4-4a37-5ace-a003-1db6a7bae495,ee00000e-0000-0000-0000-000000000000,Optional,70.00,gram,2026-04-26 09:42:00.000000+00
c82e3595-c5cd-53e6-9691-3bb970c86a8e,0c023fe4-4a37-5ace-a003-1db6a7bae495,ee000012-0000-0000-0000-000000000000,Optional,80.00,gram,2026-04-26 09:40:00.000000+00
c64d7822-54db-5e7c-951f-8abb50c8aa61,0d8c646a-24b1-500b-a581-6d0c97bdbf43,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,8.00,ml,2026-04-26 09:37:00.000000+00
0cdae8c6-39e6-5cba-934a-00a9fef72e4b,0d8c646a-24b1-500b-a581-6d0c97bdbf43,ee000035-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-26 09:39:00.000000+00
bab9fcf2-24b4-57f0-8997-f95ab5aed54c,0d8c646a-24b1-500b-a581-6d0c97bdbf43,600d7dae-1651-4144-95cd-736c0528ceda,Mandatory,180.00,gram,2026-04-26 09:33:00.000000+00
01e6cc60-9b7a-5f88-a98d-e6623b230187,0d8c646a-24b1-500b-a581-6d0c97bdbf43,e559f5b1-c9cd-4d6a-ae24-1a616709488f,Mandatory,220.00,gram,2026-04-26 09:31:00.000000+00
9bfe4c19-b08e-5c7a-9d35-cec0424dbfe0,0d8c646a-24b1-500b-a581-6d0c97bdbf43,ee00000e-0000-0000-0000-000000000000,Optional,60.00,gram,2026-04-26 09:35:00.000000+00
7fee0d7f-fb3f-519b-871f-4502c1157088,0dc4bb81-4072-5f3a-b606-d50f183e9d8a,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,10.00,ml,2026-04-27 04:13:00.000000+00
0c9e656e-ac72-5d79-93cb-8acac838da47,0dc4bb81-4072-5f3a-b606-d50f183e9d8a,e9b007c7-b944-4bcd-9fcf-410a96748f93,Flavoring,18.00,gram,2026-04-27 04:15:00.000000+00
ef3e704f-e1ff-56d5-b809-cc3b2bd46541,0dc4bb81-4072-5f3a-b606-d50f183e9d8a,ee000035-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-27 04:11:00.000000+00
838aadf3-0b38-511e-9fa0-4506513aa6a1,0dc4bb81-4072-5f3a-b606-d50f183e9d8a,ee000036-0000-0000-0000-000000000000,Flavoring,2.00,gram,2026-04-27 04:09:00.000000+00
6ebf1909-a29c-52b8-a6ee-14ac72d1cd10,0dc4bb81-4072-5f3a-b606-d50f183e9d8a,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,1.00,adet,2026-04-27 04:03:00.000000+00
73e1e3fa-9635-5ce8-86a0-9e96cb17023c,0dc4bb81-4072-5f3a-b606-d50f183e9d8a,eb88f100-30e8-48eb-9552-fcc063701c70,Mandatory,35.00,gram,2026-04-27 04:01:00.000000+00
84e5922e-42d4-5324-922a-b9a04c066883,0dc4bb81-4072-5f3a-b606-d50f183e9d8a,ee00000e-0000-0000-0000-000000000000,Mandatory,90.00,gram,2026-04-27 03:59:00.000000+00
caf9a20c-c15f-5988-9aa5-c5fb5e7a90c7,0dc4bb81-4072-5f3a-b606-d50f183e9d8a,f66768ce-9de1-537f-904b-57c2c65ffb98,Mandatory,280.00,gram,2026-04-27 03:57:00.000000+00
f91fab6f-e0d2-589a-a51d-8585ffac7bd5,0dc4bb81-4072-5f3a-b606-d50f183e9d8a,dc544854-1335-49b3-be7c-751496dca301,Optional,120.00,gram,2026-04-27 04:05:00.000000+00
fc861792-226b-5ae8-b6a4-fe9c8cdb9f6a,0dc4bb81-4072-5f3a-b606-d50f183e9d8a,ee00000b-0000-0000-0000-000000000000,Optional,120.00,gram,2026-04-27 04:07:00.000000+00
94b75bca-984c-594d-b898-9ac8ed0bd8ef,0e29c258-22d7-502b-836e-1def04536bda,9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Flavoring,8.00,ml,2026-04-26 14:24:00.000000+00
944d34f9-b18c-5fc5-a330-23d2f7b2e8b5,0e29c258-22d7-502b-836e-1def04536bda,ee000017-0000-0000-0000-000000000000,Flavoring,8.00,gram,2026-04-26 14:28:00.000000+00
b4e37d79-7703-5d1a-b0a9-46a228d274cd,0e29c258-22d7-502b-836e-1def04536bda,ee000035-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-26 14:26:00.000000+00
447d88de-ac5b-5b03-83bf-7ff5f702bf41,0e29c258-22d7-502b-836e-1def04536bda,02e5a3ea-592b-49fe-8a92-937c3586d36c,Mandatory,140.00,gram,2026-04-26 14:18:00.000000+00
7d817198-6bb0-57d2-aa8e-2d5b2bf83ae7,0e29c258-22d7-502b-836e-1def04536bda,ee000006-0000-0000-0000-000000000000,Mandatory,60.00,gram,2026-04-26 14:20:00.000000+00
f51bd27b-3a34-544f-9d32-0b4cfa611510,0e29c258-22d7-502b-836e-1def04536bda,ee000017-0000-0000-0000-000000000000,Mandatory,70.00,gram,2026-04-26 14:22:00.000000+00
d94f941e-d0c6-523a-ada9-0aedcd10095e,0f237dd7-8083-5f92-9d4a-ccde7574e2ed,311104cb-92a8-4e64-bb18-d22461effebe,Flavoring,2.00,gram,2026-04-27 02:21:00.000000+00
