Id,RecipeId,IngredientId,Role,Quantity,Unit,CreatedAtUtc
4712aeee-52c2-56ac-945d-dcb9be8a4869,5c4ebd7f-4d00-50b3-ae56-6f44b6186926,8a8679d4-1172-4b68-be3f-f237ab76331f,Mandatory,2.00,dilim,2026-04-20 09:15:00.000000+00
e535f540-5411-5f57-9637-00891c65db32,5c4ebd7f-4d00-50b3-ae56-6f44b6186926,0173f8d6-05b2-5952-bb09-fccc1a500d89,Mandatory,100.00,gram,2026-04-20 09:19:00.000000+00
41cc14f1-1d5a-5285-ab3b-2a7aba69f8f9,5c4ebd7f-4d00-50b3-ae56-6f44b6186926,ee00000f-0000-0000-0000-000000000000,Mandatory,70.00,gram,2026-04-20 09:23:00.000000+00
1d5f2ba8-5efc-5d66-b78a-89a626a73bb8,5c4ebd7f-4d00-50b3-ae56-6f44b6186926,8025d902-d108-54f1-8098-dda56a0f86b9,Optional,25.00,gram,2026-04-20 09:27:00.000000+00
49314a61-3f27-5a28-8884-57fb3b410c44,5c4ebd7f-4d00-50b3-ae56-6f44b6186926,ee000035-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-20 09:31:00.000000+00
ca553f31-d50c-5e74-9835-3870a1dd6c46,33f60898-7b92-5063-883d-13f45624c294,cacf61d5-ec4e-5d49-8427-8a5115f1f130,Mandatory,70.00,gram,2026-04-20 09:30:00.000000+00
50625dde-4e41-5882-af10-b7e13e67a7a6,33f60898-7b92-5063-883d-13f45624c294,02408150-f4ff-4c0d-b09e-f7793f498e32,Mandatory,110.00,gram,2026-04-20 09:34:00.000000+00
da9d3644-511d-57f1-bd7f-bed190d62f03,33f60898-7b92-5063-883d-13f45624c294,ee00000e-0000-0000-0000-000000000000,Mandatory,80.00,gram,2026-04-20 09:38:00.000000+00
fc83f140-5c28-5a05-8a7c-2f15f768676e,33f60898-7b92-5063-883d-13f45624c294,9131cbaa-899e-5906-bb10-7847db3f2a3d,Optional,60.00,gram,2026-04-20 09:42:00.000000+00
009511c5-a672-58e2-8e31-79918ea8aacb,33f60898-7b92-5063-883d-13f45624c294,ee000035-0000-0000-0000-000000000000,Flavoring,2.00,gram,2026-04-20 09:46:00.000000+00
f41a0676-0874-5299-ad4b-5ceb35f4a36e,a8d451dc-6555-572f-b473-6b39581e13a6,ee000002-0000-0000-0000-000000000000,Mandatory,150.00,gram,2026-04-20 09:45:00.000000+00
f872ecc3-d16d-5ee6-bc7c-044846a164b6,a8d451dc-6555-572f-b473-6b39581e13a6,0f23fc66-48de-405f-9f9f-2121e959a952,Mandatory,1.00,adet,2026-04-20 09:49:00.000000+00
2c19fd37-295c-527e-887b-1125fb78e973,a8d451dc-6555-572f-b473-6b39581e13a6,5879dcd5-b6ee-4bca-b512-fce4b96ae959,Mandatory,1.00,adet,2026-04-20 09:53:00.000000+00
80c8d313-4d0e-5fae-b268-ad739639bc6c,a8d451dc-6555-572f-b473-6b39581e13a6,ee000012-0000-0000-0000-000000000000,Optional,40.00,gram,2026-04-20 09:57:00.000000+00
186e81f9-0374-5082-9491-fa1b4ec14d09,a8d451dc-6555-572f-b473-6b39581e13a6,79d41df7-c85b-4298-88c9-3c98eed77a0e,Flavoring,1.00,gram,2026-04-20 10:01:00.000000+00
32144aea-0e2b-5dc3-9571-3e7c5a115e9f,c37f5c25-ad60-5302-9086-63a6cd2391ab,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,2.00,adet,2026-04-20 10:00:00.000000+00
946514dc-db0b-597d-b578-19d686116280,c37f5c25-ad60-5302-9086-63a6cd2391ab,4d44a678-ec34-5d87-b5c4-817921244eb9,Mandatory,90.00,gram,2026-04-20 10:04:00.000000+00
9bd3a00a-11c0-5125-a870-7e7cfddd921e,c37f5c25-ad60-5302-9086-63a6cd2391ab,7eb5b21b-fa17-4830-a4f1-b2aa2f62d68a,Mandatory,70.00,gram,2026-04-20 10:08:00.000000+00
a516e147-8ac3-5ab0-bc05-172aeb54f395,c37f5c25-ad60-5302-9086-63a6cd2391ab,ee000005-0000-0000-0000-000000000000,Optional,40.00,gram,2026-04-20 10:12:00.000000+00
75ea3d40-9096-50ed-ac5e-210ced741a3b,c37f5c25-ad60-5302-9086-63a6cd2391ab,ee000019-0000-0000-0000-000000000000,Flavoring,2.00,gram,2026-04-20 10:16:00.000000+00
4a1044c2-f3a7-5d52-8bb0-beb62db83385,d1031afd-e6a5-5858-9683-f042709b93f9,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,2.00,adet,2026-04-20 10:15:00.000000+00
231d98d1-0ea7-5d1e-8f75-1f2a8e7c8fe5,d1031afd-e6a5-5858-9683-f042709b93f9,ee00000f-0000-0000-0000-000000000000,Mandatory,90.00,gram,2026-04-20 10:19:00.000000+00
487031dc-685d-5502-9698-22846d74949d,d1031afd-e6a5-5858-9683-f042709b93f9,ee000012-0000-0000-0000-000000000000,Mandatory,70.00,gram,2026-04-20 10:23:00.000000+00
dd579f82-1982-5555-928f-797df1c60b09,d1031afd-e6a5-5858-9683-f042709b93f9,ee000002-0000-0000-0000-000000000000,Optional,40.00,gram,2026-04-20 10:27:00.000000+00
cecdee4a-2f9a-5dc7-a0ea-69a15574b41c,d1031afd-e6a5-5858-9683-f042709b93f9,f469ff19-90c6-45e2-b89b-73b22b1b01f8,Flavoring,2.00,gram,2026-04-20 10:31:00.000000+00
b572e4d6-f8c2-5a62-a162-6323406bb87c,793b0fb7-8c0d-56c1-8cc6-01659dfd8260,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,2.00,adet,2026-04-20 10:30:00.000000+00
c59721f6-17e7-521a-8af7-edbaf4e0654a,793b0fb7-8c0d-56c1-8cc6-01659dfd8260,f93c7579-d517-5a79-bf55-7c3f7ee65171,Mandatory,90.00,gram,2026-04-20 10:34:00.000000+00
e6e8c6af-bf44-5ac5-b869-7d0ce4690f5a,793b0fb7-8c0d-56c1-8cc6-01659dfd8260,ee00000f-0000-0000-0000-000000000000,Mandatory,70.00,gram,2026-04-20 10:38:00.000000+00
343ee100-def1-5fa8-a956-31a6aaf34b65,793b0fb7-8c0d-56c1-8cc6-01659dfd8260,ee000005-0000-0000-0000-000000000000,Optional,40.00,gram,2026-04-20 10:42:00.000000+00
0d2d993f-4bb0-507a-a646-6914077d426d,793b0fb7-8c0d-56c1-8cc6-01659dfd8260,ee000019-0000-0000-0000-000000000000,Flavoring,2.00,gram,2026-04-20 10:46:00.000000+00
b75262e6-b265-5dec-8823-f1e85c634af2,c5586eba-de9e-5d62-b291-0f344f86edca,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,2.00,adet,2026-04-20 10:45:00.000000+00
98d0110f-6c2b-51fe-875c-150d89747f8e,c5586eba-de9e-5d62-b291-0f344f86edca,ee00000f-0000-0000-0000-000000000000,Mandatory,90.00,gram,2026-04-20 10:49:00.000000+00
f106ede7-24e0-5b4a-b422-09ada909fbbd,c5586eba-de9e-5d62-b291-0f344f86edca,469ed2da-795d-4bc4-a55a-c7d90e415c60,Mandatory,70.00,gram,2026-04-20 10:53:00.000000+00
6a715cb3-055d-508e-a5b0-806ca56a0891,c5586eba-de9e-5d62-b291-0f344f86edca,ee000005-0000-0000-0000-000000000000,Optional,40.00,gram,2026-04-20 10:57:00.000000+00
a00e803a-4366-504d-84ed-04388ff7f785,c5586eba-de9e-5d62-b291-0f344f86edca,311104cb-92a8-4e64-bb18-d22461effebe,Flavoring,2.00,gram,2026-04-20 11:01:00.000000+00
3bd5c349-bc51-5e8c-ac03-655457f5624a,be0b01a7-4be4-5120-aa67-2a717b9092d7,ee00002f-0000-0000-0000-000000000000,Mandatory,90.00,gram,2026-04-20 11:00:00.000000+00
9a9aff87-b740-5f66-af4a-3e06920ebf13,be0b01a7-4be4-5120-aa67-2a717b9092d7,4d44a678-ec34-5d87-b5c4-817921244eb9,Mandatory,140.00,gram,2026-04-20 11:04:00.000000+00
632d33b0-8f62-572c-a952-fde09b48a042,be0b01a7-4be4-5120-aa67-2a717b9092d7,ee00000e-0000-0000-0000-000000000000,Optional,60.00,gram,2026-04-20 11:08:00.000000+00
4f5ec90a-6052-5ee5-990f-885b8e8fd443,be0b01a7-4be4-5120-aa67-2a717b9092d7,ee000031-0000-0000-0000-000000000000,Flavoring,10.00,ml,2026-04-20 11:12:00.000000+00
12abae0f-9134-560e-8aec-50f5119a1407,be0b01a7-4be4-5120-aa67-2a717b9092d7,311104cb-92a8-4e64-bb18-d22461effebe,Flavoring,2.00,gram,2026-04-20 11:16:00.000000+00
72764f04-f90a-53f7-9f09-7f7e7bed75d0,51937a73-ee5d-5a16-9875-3052435e6ca4,5dd13ea7-efdf-47db-a622-863d76173ade,Mandatory,140.00,gram,2026-04-20 11:15:00.000000+00
d262a8ee-0683-5332-a7f6-f1e84b75a436,51937a73-ee5d-5a16-9875-3052435e6ca4,511a2389-7ef2-5361-9455-595e7100e11e,Mandatory,60.00,gram,2026-04-20 11:19:00.000000+00
0c3fa221-fe6a-53bc-8422-a42aace9e110,51937a73-ee5d-5a16-9875-3052435e6ca4,4d44a678-ec34-5d87-b5c4-817921244eb9,Mandatory,100.00,gram,2026-04-20 11:23:00.000000+00
dee74d32-2f2f-5986-9066-647b6f5c0165,51937a73-ee5d-5a16-9875-3052435e6ca4,ee000031-0000-0000-0000-000000000000,Optional,8.00,ml,2026-04-20 11:27:00.000000+00
156c4311-46cf-5824-bb72-2a0fcaaa68a2,51937a73-ee5d-5a16-9875-3052435e6ca4,81f5d70b-f243-4753-8444-823e41554858,Flavoring,2.00,gram,2026-04-20 11:31:00.000000+00
61b51196-c75d-51c5-a6d4-085d02da4e14,a64f564b-3948-51b3-9907-6f49c486c556,55c208f2-9e34-429f-b542-17d8da77cbd5,Mandatory,140.00,gram,2026-04-20 11:30:00.000000+00
7d1b6e57-50fd-555b-b024-4d11f52d0922,a64f564b-3948-51b3-9907-6f49c486c556,535e01d4-e726-4414-8830-07ce3185ee3b,Mandatory,60.00,gram,2026-04-20 11:34:00.000000+00
2970aed9-48ce-53c2-9ae4-4aafffb58beb,a64f564b-3948-51b3-9907-6f49c486c556,dc544854-1335-49b3-be7c-751496dca301,Mandatory,100.00,gram,2026-04-20 11:38:00.000000+00
42679393-4154-54dd-b024-2565949ff3b9,a64f564b-3948-51b3-9907-6f49c486c556,ee000031-0000-0000-0000-000000000000,Optional,8.00,ml,2026-04-20 11:42:00.000000+00
f46deee7-897c-5386-8772-b882a6ebfd5a,a64f564b-3948-51b3-9907-6f49c486c556,ee00001f-0000-0000-0000-000000000000,Flavoring,2.00,gram,2026-04-20 11:46:00.000000+00
7a0d263d-0a55-54ce-bb86-8f9d9665f483,214164a5-c9b5-5ba7-b747-dbec4093265b,4aa734a0-82be-4946-95ac-eef167abfdb6,Mandatory,1.00,adet,2026-04-20 11:45:00.000000+00
7db9be07-0ea9-50a9-abaf-ad03557580d7,214164a5-c9b5-5ba7-b747-dbec4093265b,55c208f2-9e34-429f-b542-17d8da77cbd5,Mandatory,120.00,gram,2026-04-20 11:49:00.000000+00
5e0e645a-c5fc-5e77-8753-06e0e9902f01,214164a5-c9b5-5ba7-b747-dbec4093265b,ee000010-0000-0000-0000-000000000000,Mandatory,80.00,gram,2026-04-20 11:53:00.000000+00
b2c17baa-864b-5ec5-ada5-6bda1fb5068c,214164a5-c9b5-5ba7-b747-dbec4093265b,5c061912-16b1-5e7a-9046-43d3c488fbd6,Optional,30.00,gram,2026-04-20 11:57:00.000000+00
06aaa6e8-0e60-5a14-bcf0-24b183b45bf7,214164a5-c9b5-5ba7-b747-dbec4093265b,ee000035-0000-0000-0000-000000000000,Flavoring,1.00,gram,2026-04-20 12:01:00.000000+00
f501fc49-1749-5d22-9f95-fd4730db088c,cc373aa8-8142-50b6-95c2-4894b2152d8e,1b2472d6-97ef-57fa-bf07-4a9f68fc3b7d,Mandatory,140.00,gram,2026-04-20 12:00:00.000000+00
470e2596-90e4-5f30-a8f0-c3e7b1158aa3,cc373aa8-8142-50b6-95c2-4894b2152d8e,ee000016-0000-0000-0000-000000000000,Mandatory,120.00,gram,2026-04-20 12:04:00.000000+00
ea34bd65-4de5-59a5-9660-4cd1f4ed6ea7,cc373aa8-8142-50b6-95c2-4894b2152d8e,ee000014-0000-0000-0000-000000000000,Mandatory,100.00,gram,2026-04-20 12:08:00.000000+00
fb5942d4-4068-574e-8c2d-edd51232b56e,cc373aa8-8142-50b6-95c2-4894b2152d8e,ee000031-0000-0000-0000-000000000000,Flavoring,10.00,ml,2026-04-20 12:12:00.000000+00
c0d5e044-4217-5527-b97b-be68a01f973f,cc373aa8-8142-50b6-95c2-4894b2152d8e,d0db6fa4-4658-4c24-8ca4-10b36a88f50d,Flavoring,2.00,gram,2026-04-20 12:16:00.000000+00
e37f392e-4605-5f78-853a-cde770c722bc,a028068c-05c3-56a9-955d-bc02d3864dbd,ee000014-0000-0000-0000-000000000000,Mandatory,2.00,adet,2026-04-20 12:15:00.000000+00
bc4ea98c-4972-5307-aad1-139775f55dcc,a028068c-05c3-56a9-955d-bc02d3864dbd,0173f8d6-05b2-5952-bb09-fccc1a500d89,Mandatory,100.00,gram,2026-04-20 12:19:00.000000+00
97d57146-4274-5756-881d-4338da16b433,a028068c-05c3-56a9-955d-bc02d3864dbd,535e01d4-e726-4414-8830-07ce3185ee3b,Mandatory,55.00,gram,2026-04-20 12:23:00.000000+00
9af6e0c9-dc86-5509-a0c3-eacfd1162aaf,a028068c-05c3-56a9-955d-bc02d3864dbd,ee00000e-0000-0000-0000-000000000000,Optional,50.00,gram,2026-04-20 12:27:00.000000+00
f24a65d0-b585-557c-9b4a-676136fb43f8,a028068c-05c3-56a9-955d-bc02d3864dbd,ee000019-0000-0000-0000-000000000000,Flavoring,2.00,gram,2026-04-20 12:31:00.000000+00
df2d644d-be3d-53c7-b616-1f3ff6843710,7d819ae7-ec9e-5da4-bd4a-2cc729aaa1d1,9d277685-adaf-4415-a4ef-7b0b8f4fb6c8,Mandatory,70.00,gram,2026-04-20 12:30:00.000000+00
ca3177a5-45ea-5bc7-9e94-9f0c0b9011b6,7d819ae7-ec9e-5da4-bd4a-2cc729aaa1d1,1b2472d6-97ef-57fa-bf07-4a9f68fc3b7d,Mandatory,110.00,gram,2026-04-20 12:34:00.000000+00
fa213bf4-aa6a-5056-8a17-6083b841495b,7d819ae7-ec9e-5da4-bd4a-2cc729aaa1d1,64cd2040-58b2-4902-9e05-c7a80be552f6,Mandatory,80.00,gram,2026-04-20 12:38:00.000000+00
3a72b6a7-5b5a-5b89-b929-4084ca8d7a9e,7d819ae7-ec9e-5da4-bd4a-2cc729aaa1d1,9131cbaa-899e-5906-bb10-7847db3f2a3d,Optional,60.00,gram,2026-04-20 12:42:00.000000+00
eabddc28-92e7-5683-9358-b2052a524d11,7d819ae7-ec9e-5da4-bd4a-2cc729aaa1d1,ee000035-0000-0000-0000-000000000000,Flavoring,2.00,gram,2026-04-20 12:46:00.000000+00
281ca4eb-8d31-58b7-aa44-1f10d6cbe626,ce5d39d9-a088-561e-ab0c-58a4ae71b44c,535e01d4-e726-4414-8830-07ce3185ee3b,Mandatory,60.00,gram,2026-04-20 12:45:00.000000+00
8eb524b9-6433-529d-b1f5-b5df5ddd0edd,ce5d39d9-a088-561e-ab0c-58a4ae71b44c,0173f8d6-05b2-5952-bb09-fccc1a500d89,Mandatory,120.00,gram,2026-04-20 12:49:00.000000+00
2a92ed29-694a-5743-b228-92b855e3eddb,ce5d39d9-a088-561e-ab0c-58a4ae71b44c,7efb8124-685c-47b6-a0cc-abfbff03c5ec,Mandatory,90.00,gram,2026-04-20 12:53:00.000000+00
b96eb3f8-1aa8-5023-9f41-d4f2c1149c39,ce5d39d9-a088-561e-ab0c-58a4ae71b44c,ee000031-0000-0000-0000-000000000000,Flavoring,8.00,ml,2026-04-20 12:57:00.000000+00
42abd8b4-0ce1-5519-a53e-93defa32ade5,ce5d39d9-a088-561e-ab0c-58a4ae71b44c,ee000019-0000-0000-0000-000000000000,Flavoring,2.00,gram,2026-04-20 13:01:00.000000+00
54e1da31-7f01-51fb-9a87-63a0377feb8f,a6f289a2-3466-5cad-acf8-03928f642ecd,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,2.00,adet,2026-04-20 13:00:00.000000+00
26206551-33ac-5761-9684-d11a51383219,a6f289a2-3466-5cad-acf8-03928f642ecd,64cd2040-58b2-4902-9e05-c7a80be552f6,Mandatory,90.00,gram,2026-04-20 13:04:00.000000+00
2990baac-47bb-567e-ba7c-39d9cb83ff88,a6f289a2-3466-5cad-acf8-03928f642ecd,ee00000f-0000-0000-0000-000000000000,Mandatory,70.00,gram,2026-04-20 13:08:00.000000+00
ca7bb95b-a731-5179-b116-509b1e8b9ade,a6f289a2-3466-5cad-acf8-03928f642ecd,ee000005-0000-0000-0000-000000000000,Optional,40.00,gram,2026-04-20 13:12:00.000000+00
cf775e76-ca68-59b6-8fbf-afe43ad8f38c,a6f289a2-3466-5cad-acf8-03928f642ecd,311104cb-92a8-4e64-bb18-d22461effebe,Flavoring,2.00,gram,2026-04-20 13:16:00.000000+00
b9e621ab-4b8c-554c-9d9c-6a808e26434a,dd889d55-919f-5ce9-a60c-cba25ca0b618,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,2.00,adet,2026-04-20 13:15:00.000000+00
370d2c1e-405e-58ce-96d4-c8556aa3746a,dd889d55-919f-5ce9-a60c-cba25ca0b618,7ec38a72-98a6-4990-a83e-a3e4009bacb1,Mandatory,90.00,gram,2026-04-20 13:19:00.000000+00
4fbd1973-13eb-52f9-b883-581f56e4b93d,dd889d55-919f-5ce9-a60c-cba25ca0b618,469ed2da-795d-4bc4-a55a-c7d90e415c60,Mandatory,70.00,gram,2026-04-20 13:23:00.000000+00
9903b723-52b9-5f67-953f-3c388751072d,dd889d55-919f-5ce9-a60c-cba25ca0b618,ee000002-0000-0000-0000-000000000000,Optional,40.00,gram,2026-04-20 13:27:00.000000+00
0819c1d1-4b9d-57fc-a13c-dd282b55d2a8,dd889d55-919f-5ce9-a60c-cba25ca0b618,f469ff19-90c6-45e2-b89b-73b22b1b01f8,Flavoring,2.00,gram,2026-04-20 13:31:00.000000+00
35816556-5be8-5bd9-ba4a-05c8b775dd52,a7900dea-d95b-5138-b916-1ade09cd73dd,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,2.00,adet,2026-04-20 13:30:00.000000+00
fed3ee38-1616-5c3e-b06a-c5e38d40ecad,a7900dea-d95b-5138-b916-1ade09cd73dd,7ec38a72-98a6-4990-a83e-a3e4009bacb1,Mandatory,90.00,gram,2026-04-20 13:34:00.000000+00
4fac80dd-327f-5354-b8f6-6a0bab7037fc,a7900dea-d95b-5138-b916-1ade09cd73dd,4d44a678-ec34-5d87-b5c4-817921244eb9,Mandatory,70.00,gram,2026-04-20 13:38:00.000000+00
5b557062-9e65-52c7-ade9-da277f89470c,a7900dea-d95b-5138-b916-1ade09cd73dd,ee000002-0000-0000-0000-000000000000,Optional,40.00,gram,2026-04-20 13:42:00.000000+00
7d5a6e8d-a6b1-5e68-b5ec-0a5519cb0ba3,a7900dea-d95b-5138-b916-1ade09cd73dd,311104cb-92a8-4e64-bb18-d22461effebe,Flavoring,2.00,gram,2026-04-20 13:46:00.000000+00
52979f2c-3789-5661-ae04-bbf049e60d42,60c1f59b-925c-57db-8503-21899c7da5a8,535e01d4-e726-4414-8830-07ce3185ee3b,Mandatory,50.00,gram,2026-04-20 13:45:00.000000+00
6645724d-2477-5ac6-92e7-85c2f205593f,60c1f59b-925c-57db-8503-21899c7da5a8,ee000002-0000-0000-0000-000000000000,Mandatory,180.00,gram,2026-04-20 13:49:00.000000+00
1dfd73ab-f763-5de1-b183-6cb574f2f663,60c1f59b-925c-57db-8503-21899c7da5a8,1415e2c7-3286-58d5-9418-42a897f542be,Mandatory,1.00,adet,2026-04-20 13:53:00.000000+00
53d7f0be-4f5e-5f2b-b90b-d904c8608c4f,60c1f59b-925c-57db-8503-21899c7da5a8,bc25d677-f56f-4f82-9c52-31fdf49a86b7,Optional,15.00,gram,2026-04-20 13:57:00.000000+00
ba8db009-2be9-59c5-b532-c8ee2fae38f1,60c1f59b-925c-57db-8503-21899c7da5a8,b78e1c05-a1b9-4dc3-9a93-9ff258747629,Flavoring,2.00,gram,2026-04-20 14:01:00.000000+00
c2e8282b-c647-51c0-80f4-27541230b57d,d19208d0-502e-5a87-9a41-d60ef5e1510f,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,2.00,adet,2026-04-20 14:00:00.000000+00
f853d57b-b0bb-5441-b2aa-ce02eb900949,d19208d0-502e-5a87-9a41-d60ef5e1510f,64cd2040-58b2-4902-9e05-c7a80be552f6,Mandatory,90.00,gram,2026-04-20 14:04:00.000000+00
820348cc-488f-5ef8-8da0-dd9490e3815d,d19208d0-502e-5a87-9a41-d60ef5e1510f,ee000012-0000-0000-0000-000000000000,Mandatory,70.00,gram,2026-04-20 14:08:00.000000+00
a881cf65-55d6-5f6e-b1fb-550165844b8d,d19208d0-502e-5a87-9a41-d60ef5e1510f,ee000005-0000-0000-0000-000000000000,Optional,40.00,gram,2026-04-20 14:12:00.000000+00
107d273e-a18a-5d55-8f3c-c394d1b519a4,d19208d0-502e-5a87-9a41-d60ef5e1510f,ee000019-0000-0000-0000-000000000000,Flavoring,2.00,gram,2026-04-20 14:16:00.000000+00
304de98b-1a5a-54be-b543-3b1cf2e50cda,8ad0edd3-defa-5c69-b758-0ea3b0b497e4,4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Mandatory,2.00,adet,2026-04-20 14:15:00.000000+00
4845d9d2-c2be-5e2c-ab2c-2583eb4cf9f9,8ad0edd3-defa-5c69-b758-0ea3b0b497e4,4d44a678-ec34-5d87-b5c4-817921244eb9,Mandatory,90.00,gram,2026-04-20 14:19:00.000000+00
f91e65dc-3792-505b-a6c9-eb04b9110e5d,8ad0edd3-defa-5c69-b758-0ea3b0b497e4,7eb5b21b-fa17-4830-a4f1-b2aa2f62d68a,Mandatory,70.00,gram,2026-04-20 14:23:00.000000+00
