Id,Name,IsMandatory,IsProhibited,CanonicalName,Aliases,IsActive,IsCondiment
05216906-518c-4ca1-83db-06617737785a,Çipura,False,False,Çipura,"[""Çipura"", ""cipura"", ""sea bream"", ""sea-bream"", ""seabream"", ""gilthead bream"", ""gilthead-bream"", ""giltheadbream"", ""taze çipura"", ""taze-çipura"", ""tazeçipura"", ""taze-cipura"", ""taze cipura"", ""tazecipura""]",True,False
06931627-3735-4d36-9db7-875f18634a9b,Kahve,False,False,Kahve,"[""Kahve"", ""coffee"", ""turkish coffee"", ""turkish-coffee"", ""turkishcoffee"", ""filter coffee"", ""filter-coffee"", ""filtercoffee"", ""espresso"", ""türk kahvesi"", ""türk-kahvesi"", ""türkkahvesi"", ""turk-kahvesi"", ""turk kahvesi"", ""turkkahvesi"", ""filtre kahve"", ""filtre-kahve"", ""filtrekahve""]",True,False
06b4f72c-abe7-4e1a-8eda-4dc537e54a24,Yaş Maya,False,False,Yaş Maya,"[""Yaş Maya"", ""yas-maya"", ""yasmaya"", ""yaş-maya"", ""yaşmaya"", ""yas maya"", ""fresh yeast"", ""fresh-yeast"", ""freshyeast""]",True,True
071ca0b7-8854-46d7-8505-799aa3a10f9b,Simit,False,False,Simit,"[""Simit"", ""turkish bagel"", ""turkish-bagel"", ""turkishbagel"", ""taze simit"", ""taze-simit"", ""tazesimit""]",True,False
0982b621-fb31-4229-afac-6d8eb122ba0f,Kuskus,False,False,Kuskus,"[""Kuskus"", ""couscous"", ""taze kuskus"", ""taze-kuskus"", ""tazekuskus""]",True,False
0bb83d38-30ef-4a91-b444-1a0e8538d016,Kavrulmuş Fındık,False,False,Kavrulmuş Fındık,"[""Kavrulmuş Fındık"", ""kavrulmus-findik"", ""kavrulmusfindik"", ""kavrulmuş-fındık"", ""kavrulmuşfındık"", ""kavrulmus findik"", ""roasted hazelnut"", ""roasted-hazelnut"", ""roastedhazelnut""]",True,False
0cb0482a-015b-400c-9179-ecbc21f478e2,Badem Sütü,False,False,Badem Sütü,"[""Badem Sütü"", ""badem-sutu"", ""bademsutu"", ""badem-sütü"", ""bademsütü"", ""badem sutu"", ""almond milk"", ""almond-milk"", ""almondmilk"", ""unsweetened almond milk"", ""unsweetened-almond-milk"", ""unsweetenedalmondmilk"", ""badem milk"", ""badem-milk"", ""bademmilk"", ""unsweetened badem sütü"", ""unsweetened-badem-sütü"", ""unsweetenedbademsütü"", ""unsweetened-badem-sutu"", ""unsweetened badem sutu"", ""unsweetenedbademsutu""]",True,False
0eaa5036-76b7-422c-9440-a78b267b8a55,Mozzarella,False,False,Mozzarella,"[""Mozzarella"", ""mozzarella cheese"", ""mozzarella-cheese"", ""mozzarellacheese"", ""mozzarella peyniri"", ""mozzarella-peyniri"", ""mozzarellapeyniri"", ""taze mozzarella"", ""taze-mozzarella"", ""tazemozzarella""]",True,False
0f23fc66-48de-405f-9f9f-2121e959a952,Armut,False,False,Armut,"[""Armut"", ""pear"", ""pears"", ""sarı armut"", ""sarı-armut"", ""sarıarmut"", ""sari-armut"", ""sari armut"", ""sariarmut"", ""deveci armudu"", ""deveci-armudu"", ""deveciarmudu""]",True,False
0ffd5b40-54fd-48c0-994c-c7f17722110c,Turp,False,False,Turp,"[""Turp"", ""radish"", ""beyaz turp"", ""beyaz-turp"", ""beyazturp"", ""taze turp"", ""taze-turp"", ""tazeturp""]",True,False
101c7e25-8d5c-47e5-8b02-9ef2d4ba48b6,Cottage Cheese,False,False,Cottage Cheese,"[""Cottage Cheese"", ""cottage-cheese"", ""cottagecheese"", ""curd cheese"", ""curd-cheese"", ""curdcheese"", ""lor peyniri"", ""lor-peyniri"", ""lorpeyniri"", ""ricotta-like cheese"", ""ricotta-like-cheese"", ""ricotta-likecheese"", ""süzme lor"", ""süzme-lor"", ""süzmelor"", ""suzme-lor"", ""suzme lor"", ""suzmelor"", ""strained curd"", ""strained-curd"", ""strainedcurd""]",True,False
107e3b40-e687-461f-91fd-993528c6dad5,Kırmızı Turp,False,False,Kırmızı Turp,"[""Kırmızı Turp"", ""kirmizi-turp"", ""kirmiziturp"", ""kırmızı-turp"", ""kırmızıturp"", ""kirmizi turp"", ""red radish"", ""red-radish"", ""redradish"", ""cherry belle radish"", ""cherry-belle-radish"", ""cherrybelleradish""]",True,False
11ba2e29-4ddf-495c-89f2-f462588fa7d6,Kefal,False,False,Kefal,"[""Kefal"", ""grey mullet"", ""grey-mullet"", ""greymullet"", ""taze kefal"", ""taze-kefal"", ""tazekefal""]",True,False
160df637-4def-42ba-8590-fbe16188cf57,Nişasta,False,False,Nişasta,"[""Nişasta"", ""nisasta"", ""starch"", ""taze nişasta"", ""taze-nişasta"", ""tazenişasta"", ""taze-nisasta"", ""taze nisasta"", ""tazenisasta""]",True,False
176c0948-c748-447e-aeaa-e0ec6c9891be,Erişte,False,False,Erişte,"[""Erişte"", ""eriste"", ""egg noodles"", ""egg-noodles"", ""eggnoodles"", ""homemade erişte"", ""homemade-erişte"", ""homemadeerişte"", ""homemade-eriste"", ""homemade eriste"", ""homemadeeriste"", ""taze erişte"", ""taze-erişte"", ""tazeerişte"", ""taze-eriste"", ""taze eriste"", ""tazeeriste""]",True,False
1778aa45-3a3f-4a80-8b28-b96efe5a74e0,Lüfer,False,False,Lüfer,"[""Lüfer"", ""lufer"", ""bluefish"", ""taze lüfer"", ""taze-lüfer"", ""tazelüfer"", ""taze-lufer"", ""taze lufer"", ""tazelufer""]",True,False
17c25be3-47e9-4631-a795-5584ba7e9dee,Taze Fasulye,False,False,Taze Fasulye,"[""Taze Fasulye"", ""taze-fasulye"", ""tazefasulye"", ""green beans"", ""green-beans"", ""greenbeans"", ""çalı fasulyesi"", ""çalı-fasulyesi"", ""çalıfasulyesi"", ""cali-fasulyesi"", ""cali fasulyesi"", ""califasulyesi""]",True,False
17dc8373-b205-4e23-91ee-d8867cdfc2fa,Beyaz Biber,False,False,Beyaz Biber,"[""Beyaz Biber"", ""beyaz-biber"", ""beyazbiber"", ""white pepper"", ""white-pepper"", ""whitepepper""]",True,True
18a4939f-6e3e-43e3-8875-9c19d984153c,Antep Fıstığı,False,False,Antep Fıstığı,"[""Antep Fıstığı"", ""antep-fistigi"", ""antepfistigi"", ""antep-fıstığı"", ""antepfıstığı"", ""antep fistigi"", ""pistachio"", ""pistachios""]",True,False
18b9c753-7f4b-49a4-9c74-047daa74ff9f,Portakal Kabuğu,False,False,Portakal Kabuğu,"[""Portakal Kabuğu"", ""portakal-kabugu"", ""portakalkabugu"", ""portakal-kabuğu"", ""portakalkabuğu"", ""portakal kabugu"", ""orange zest"", ""orange-zest"", ""orangezest""]",True,True
19e685ec-ce83-40b0-b7ba-7c2b880965d3,Karbonat,False,False,Karbonat,"[""Karbonat"", ""baking soda"", ""baking-soda"", ""bakingsoda"", ""taze karbonat"", ""taze-karbonat"", ""tazekarbonat""]",True,True
1a2f7e40-26de-4e2e-a353-1c600aae8c84,Aşurelik Buğday,False,False,Aşurelik Buğday,"[""Aşurelik Buğday"", ""asurelik-bugday"", ""asurelikbugday"", ""aşurelik-buğday"", ""aşurelikbuğday"", ""asurelik bugday"", ""wheat berries"", ""wheat-berries"", ""wheatberries"", ""hulled wheat"", ""hulled-wheat"", ""hulledwheat"", ""yarma buğday"", ""yarma-buğday"", ""yarmabuğday"", ""yarma-bugday"", ""yarma bugday"", ""yarmabugday""]",True,False
1ae0b784-572f-4a74-8d08-2f21a09524b5,Tahini,False,False,Tahini,"[""Tahini"", ""sesame paste"", ""sesame-paste"", ""sesamepaste"", ""susam ezmesi"", ""susam-ezmesi"", ""susamezmesi"", ""sesame butter"", ""sesame-butter"", ""sesamebutter"", ""beyaz tahin"", ""beyaz-tahin"", ""beyaztahin""]",True,False
1b2a0bdc-5e8d-4d11-87e7-2c4cf6fbf859,Keten Tohumu,False,False,Keten Tohumu,"[""Keten Tohumu"", ""keten-tohumu"", ""ketentohumu"", ""flaxseed"", ""flax seed"", ""flax-seed"", ""linseed"", ""öğütülmüş keten"", ""öğütülmüş-keten"", ""öğütülmüşketen"", ""ogutulmus-keten"", ""ogutulmus keten"", ""ogutulmusketen""]",True,False
1b829518-881c-48ff-9f05-e198898b6959,Dolmalık Biber,False,False,Dolmalık Biber,"[""Dolmalık Biber"", ""dolmalik-biber"", ""dolmalikbiber"", ""dolmalık-biber"", ""dolmalıkbiber"", ""dolmalik biber"", ""bell pepper"", ""bell-pepper"", ""bellpepper"", ""dolma biberi"", ""dolma-biberi"", ""dolmabiberi""]",True,False
1bd2ded5-f818-4fbc-9b9a-b5f194bab834,Sarı Mercimek,False,False,Sarı Mercimek,"[""Sarı Mercimek"", ""sari-mercimek"", ""sarimercimek"", ""sarı-mercimek"", ""sarımercimek"", ""sari mercimek"", ""yellow lentils"", ""yellow-lentils"", ""yellowlentils"", ""yellow lentil"", ""yellow-lentil"", ""yellowlentil""]",True,False
1d1e6ccf-1c7b-4e7f-b750-7513d8972936,Acı Sivri Biber,False,False,Acı Sivri Biber,"[""Acı Sivri Biber"", ""aci-sivri-biber"", ""acisivribiber"", ""acı-sivri-biber"", ""acısivribiber"", ""aci sivri biber"", ""hot green pepper"", ""hot-green-pepper"", ""hotgreenpepper"", ""hot chili pepper"", ""hot-chili-pepper"", ""hotchilipepper"", ""green chili pepper"", ""green-chili-pepper"", ""greenchilipepper"", ""acı biber"", ""acı-biber"", ""acıbiber"", ""aci-biber"", ""aci biber"", ""acibiber"", ""hot pepper"", ""hot-pepper"", ""hotpepper""]",True,False
1d4c5657-d472-4c55-8654-964660fb0871,Baldo Pirinç,False,False,Baldo Pirinç,"[""Baldo Pirinç"", ""baldo-pirinc"", ""baldopirinc"", ""baldo-pirinç"", ""baldopirinç"", ""baldo pirinc"", ""baldo rice"", ""baldo-rice"", ""baldorice"", ""short grain rice"", ""short-grain-rice"", ""shortgrainrice""]",True,False
1d5808bf-146e-430a-bb47-a1f7a9957c1a,Çilek,False,False,Çilek,"[""Çilek"", ""cilek"", ""strawberry"", ""strawberries"", ""taze çilek"", ""taze-çilek"", ""tazeçilek"", ""taze-cilek"", ""taze cilek"", ""tazecilek"", ""organik çilek"", ""organik-çilek"", ""organikçilek"", ""organik-cilek"", ""organik cilek"", ""organikcilek""]",True,False
1d61ff85-f0a4-4a7b-a9ec-9fecb3fa9dfa,Kuzu Kıyma,False,False,Kuzu Kıyma,"[""Kuzu Kıyma"", ""kuzu-kiyma"", ""kuzukiyma"", ""kuzu-kıyma"", ""kuzukıyma"", ""kuzu kiyma"", ""lamb mince"", ""lamb-mince"", ""lambmince"", ""ground lamb"", ""ground-lamb"", ""groundlamb""]",True,False
1e1b89f3-0b31-44e6-9e31-510b9a06cb78,Şeftali,False,False,Şeftali,"[""Şeftali"", ""seftali"", ""peach"", ""peaches"", ""olgun şeftali"", ""olgun-şeftali"", ""olgunşeftali"", ""olgun-seftali"", ""olgun seftali"", ""olgunseftali"", ""beyaz şeftali"", ""beyaz-şeftali"", ""beyazşeftali"", ""beyaz-seftali"", ""beyaz seftali"", ""beyazseftali"", ""white peach"", ""white-peach"", ""whitepeach""]",True,False
1ed129f8-04a1-40d0-a569-3cef924b5e52,Tavuk Kanat,False,False,Tavuk Kanat,"[""Tavuk Kanat"", ""tavuk-kanat"", ""tavukkanat"", ""chicken wings"", ""chicken-wings"", ""chickenwings""]",True,False
2080d447-b748-4452-97b6-8526c04bceed,Asma Yaprağı,False,False,Asma Yaprağı,"[""Asma Yaprağı"", ""asma-yapragi"", ""asmayapragi"", ""asma-yaprağı"", ""asmayaprağı"", ""asma yapragi"", ""vine leaf"", ""vine-leaf"", ""vineleaf"", ""vine leaves"", ""vine-leaves"", ""vineleaves"", ""grape leaves"", ""grape-leaves"", ""grapeleaves"", ""üzüm yaprağı"", ""üzüm-yaprağı"", ""üzümyaprağı"", ""uzum-yapragi"", ""uzum yapragi"", ""uzumyapragi"", ""grape leaf"", ""grape-leaf"", ""grapeleaf"", ""sarma yaprağı"", ""sarma-yaprağı"", ""sarmayaprağı"", ""sarma-yapragi"", ""sarma yapragi"", ""sarmayapragi""]",True,False
209ece7a-b6e3-476a-9d5e-e575e9987de1,Bamya,False,False,Bamya,"[""Bamya"", ""okra"", ""taze bamya"", ""taze-bamya"", ""tazebamya""]",True,False
20a53a09-3e22-4c1b-b729-d8a4f6a5e7e6,Kabartma Tozu,False,False,Kabartma Tozu,"[""Kabartma Tozu"", ""kabartma-tozu"", ""kabartmatozu"", ""baking powder"", ""baking-powder"", ""bakingpowder""]",True,True
214b3097-5846-41d1-8ef7-ba16a9d86b78,Acı Biber Salçası,False,False,Acı Biber Salçası,"[""Acı Biber Salçası"", ""aci-biber-salcasi"", ""acibibersalcasi"", ""acı-biber-salçası"", ""acıbibersalçası"", ""aci biber salcasi"", ""hot pepper paste"", ""hot-pepper-paste"", ""hotpepperpaste"", ""pepper paste"", ""pepper-paste"", ""pepperpaste"", ""chili paste"", ""chili-paste"", ""chilipaste""]",True,True
21d49dd3-9991-4926-8afc-624e7d06a25c,Mısır Nişastası,False,False,Mısır Nişastası,"[""Mısır Nişastası"", ""misir-nisastasi"", ""misirnisastasi"", ""mısır-nişastası"", ""mısırnişastası"", ""misir nisastasi"", ""corn starch"", ""corn-starch"", ""cornstarch""]",True,False
22136e0b-8174-4b29-bbfb-f90b09e1704f,Erik,False,False,Erik,"[""Erik"", ""plum"", ""can eriği"", ""can-eriği"", ""caneriği"", ""can-erigi"", ""can erigi"", ""canerigi"", ""taze erik"", ""taze-erik"", ""tazeerik""]",True,False
2265a5df-362a-4a6f-a9c3-e6ad35a511b2,Kırık Pirinç,False,False,Kırık Pirinç,"[""Kırık Pirinç"", ""kirik-pirinc"", ""kirikpirinc"", ""kırık-pirinç"", ""kırıkpirinç"", ""kirik pirinc"", ""broken rice"", ""broken-rice"", ""brokenrice""]",True,False
239ebc0a-d1b5-4074-be7a-e901492d246b,Beyaz Ekmek,False,False,Beyaz Ekmek,"[""Beyaz Ekmek"", ""beyaz-ekmek"", ""beyazekmek"", ""white bread"", ""white-bread"", ""whitebread"", ""bread"", ""ekmek"", ""francala"", ""sandviç ekmeği"", ""sandviç-ekmeği"", ""sandviçekmeği"", ""sandvic-ekmegi"", ""sandvic ekmegi"", ""sandvicekmegi""]",True,False
23bb41d0-9bff-4f45-a1f2-82af7c64ae0e,Fındık,False,False,Fındık,"[""Fındık"", ""findik"", ""hazelnut"", ""hazelnuts"", ""iç fındık"", ""iç-fındık"", ""içfındık"", ""ic-findik"", ""ic findik"", ""icfindik"", ""kavrulmuş fındık"", ""kavrulmuş-fındık"", ""kavrulmuşfındık"", ""kavrulmus-findik"", ""kavrulmus findik"", ""kavrulmusfindik""]",True,False
2741a098-f4b1-48cf-8ff8-e1a7ae190b55,Beyaz Susam,False,False,Beyaz Susam,"[""Beyaz Susam"", ""beyaz-susam"", ""beyazsusam"", ""white sesame"", ""white-sesame"", ""whitesesame"", ""white sesame seeds"", ""white-sesame-seeds"", ""whitesesameseeds""]",True,True
285197c6-ec73-4851-b33b-dfc5830fee4e,Bakla İçi,False,False,Bakla İçi,"[""Bakla İçi"", ""bakla-ici"", ""baklaici"", ""bakla-i̇çi"", ""baklai̇çi"", ""bakla ici"", ""bakla-içi"", ""baklaiçi"", ""shelled broad bean"", ""shelled-broad-bean"", ""shelledbroadbean"", ""shelled fava bean"", ""shelled-fava-bean"", ""shelledfavabean"", ""iç bakla"", ""iç-bakla"", ""içbakla"", ""ic-bakla"", ""ic bakla"", ""icbakla"", ""peeled broad beans"", ""peeled-broad-beans"", ""peeledbroadbeans"", ""bakla-i̇ci"", ""bakla i̇ci"", ""baklai̇ci""]",True,False
285b4d21-eef8-452c-b99b-1c7a306898c2,Yeşil Biber,False,False,Yeşil Biber,"[""Yeşil Biber"", ""yesil-biber"", ""yesilbiber"", ""yeşil-biber"", ""yeşilbiber"", ""yesil biber"", ""green pepper"", ""green-pepper"", ""greenpepper"", ""tatlı yeşil biber"", ""tatlı-yeşil-biber"", ""tatlıyeşilbiber"", ""tatli-yesil-biber"", ""tatli yesil biber"", ""tatliyesilbiber"", ""ince biber"", ""ince-biber"", ""incebiber""]",True,False
28ce46a9-dedd-4f1b-a022-c6aa150a1a76,Çam Fıstığı,False,False,Çam Fıstığı,"[""Çam Fıstığı"", ""cam-fistigi"", ""camfistigi"", ""çam-fıstığı"", ""çamfıstığı"", ""cam fistigi"", ""pine nuts"", ""pine-nuts"", ""pinenuts"", ""pine nut"", ""pine-nut"", ""pinenut""]",True,False
29a87c93-3599-4421-9cad-219857a759f6,Ayçiçeği Çekirdeği,False,False,Ayçiçeği Çekirdeği,"[""Ayçiçeği Çekirdeği"", ""aycicegi-cekirdegi"", ""aycicegicekirdegi"", ""ayçiçeği-çekirdeği"", ""ayçiçeğiçekirdeği"", ""aycicegi cekirdegi"", ""sunflower seed"", ""sunflower-seed"", ""sunflowerseed"", ""sunflower seeds"", ""sunflower-seeds"", ""sunflowerseeds"", ""çiğlem"", ""ciglem""]",True,False
29f6d894-da5c-42bb-b47f-1958ea378b11,Sumak,False,False,Sumak,"[""Sumak"", ""sumac"", ""taze sumak"", ""taze-sumak"", ""tazesumak""]",True,True
2a0be04b-f7ad-40e1-bd30-af3eccdc10d3,Süt,False,False,Süt,"[""Süt"", ""sut"", ""milk"", ""whole milk"", ""whole-milk"", ""wholemilk""]",True,False
2bfd4228-d067-4ff1-8cf9-88472cd3c0fe,Mandalina,False,False,Mandalina,"[""Mandalina"", ""tangerine"", ""clementine"", ""taze mandalina"", ""taze-mandalina"", ""tazemandalina""]",True,False
2c1f71e8-c513-4bf2-b2e2-e3a6aed01cfd,Tarhun,False,False,Tarhun,"[""Tarhun"", ""tarragon"", ""taze tarhun"", ""taze-tarhun"", ""tazetarhun""]",True,True
2de656e8-3f8f-49b5-be96-35c5ffa970e4,Badem İçi,False,False,Badem İçi,"[""Badem İçi"", ""badem-ici"", ""bademici"", ""badem-i̇çi"", ""bademi̇çi"", ""badem ici"", ""badem-içi"", ""bademiçi"", ""almond kernel"", ""almond-kernel"", ""almondkernel"", ""blanched almond"", ""blanched-almond"", ""blanchedalmond"", ""almond kernels"", ""almond-kernels"", ""almondkernels"", ""badem-i̇ci"", ""badem i̇ci"", ""bademi̇ci""]",True,False
2eff9ba9-5110-402d-9cf5-1ccb495dcffd,Üzüm Sirkesi,False,False,Üzüm Sirkesi,"[""Üzüm Sirkesi"", ""uzum-sirkesi"", ""uzumsirkesi"", ""üzüm-sirkesi"", ""üzümsirkesi"", ""uzum sirkesi"", ""grape vinegar"", ""grape-vinegar"", ""grapevinegar""]",True,True
311104cb-92a8-4e64-bb18-d22461effebe,Kekik,False,False,Kekik,"[""Kekik"", ""thyme"", ""dried thyme"", ""dried-thyme"", ""driedthyme"", ""taze kekik"", ""taze-kekik"", ""tazekekik""]",True,True
3286822b-725e-4f78-af95-f7ea36e74258,Fıstık,False,False,Fıstık,"[""Fıstık"", ""fistik"", ""peanut"", ""nuts"", ""taze fıstık"", ""taze-fıstık"", ""tazefıstık"", ""taze-fistik"", ""taze fistik"", ""tazefistik""]",True,False
34cff38e-95a7-480d-a3a9-040e41c623a2,Ayçiçek Yağı,False,False,Ayçiçek Yağı,"[""Ayçiçek Yağı"", ""aycicek-yagi"", ""aycicekyagi"", ""ayçiçek-yağı"", ""ayçiçekyağı"", ""aycicek yagi"", ""sunflower oil"", ""sunflower-oil"", ""sunfloweroil"", ""bitkisel yağ"", ""bitkisel-yağ"", ""bitkiselyağ"", ""bitkisel-yag"", ""bitkisel yag"", ""bitkiselyag"", ""ayçiçeği yağı"", ""ayçiçeği-yağı"", ""ayçiçeğiyağı"", ""aycicegi-yagi"", ""aycicegi yagi"", ""aycicegiyagi""]",True,True
34d2015a-a375-4ead-9908-06366cf529f7,Kaymak,False,False,Kaymak,"[""Kaymak"", ""clotted cream"", ""clotted-cream"", ""clottedcream"", ""taze kaymak"", ""taze-kaymak"", ""tazekaymak""]",True,False
356c7e7b-2f87-4624-9f67-359ed7b49e14,Toz Şeker,False,False,Toz Şeker,"[""Toz Şeker"", ""toz-seker"", ""tozseker"", ""toz-şeker"", ""tozşeker"", ""toz seker"", ""granulated sugar"", ""granulated-sugar"", ""granulatedsugar"", ""şeker"", ""seker""]",True,True
37100682-d20c-42fb-9214-90cff314d981,Dana Ciğeri,False,False,Dana Ciğeri,"[""Dana Ciğeri"", ""dana-cigeri"", ""danacigeri"", ""dana-ciğeri"", ""danaciğeri"", ""dana cigeri"", ""beef liver"", ""beef-liver"", ""beefliver"", ""arnavut ciğeri"", ""arnavut-ciğeri"", ""arnavutciğeri"", ""arnavut-cigeri"", ""arnavut cigeri"", ""arnavutcigeri""]",True,False
3785a97c-6efc-4184-84f4-c8329f2fca36,Kuru Nane,False,False,Kuru Nane,"[""Kuru Nane"", ""kuru-nane"", ""kurunane"", ""dry mint"", ""dry-mint"", ""drymint"", ""dried mint"", ""dried-mint"", ""driedmint""]",True,True
38204f9b-5612-44fb-be2b-94e393654483,Keşkeklik Buğday,False,False,Keşkeklik Buğday,"[""Keşkeklik Buğday"", ""keskeklik-bugday"", ""keskeklikbugday"", ""keşkeklik-buğday"", ""keşkeklikbuğday"", ""keskeklik bugday"", ""hulled wheat for keşkek"", ""hulled-wheat-for-keşkek"", ""hulledwheatforkeşkek"", ""hulled-wheat-for-keskek"", ""hulled wheat for keskek"", ""hulledwheatforkeskek""]",True,False
386f1896-07b0-4a2b-bb8c-fe0894facec0,Baklavalık Yufka,False,False,Baklavalık Yufka,"[""Baklavalık Yufka"", ""baklavalik-yufka"", ""baklavalikyufka"", ""baklavalık-yufka"", ""baklavalıkyufka"", ""baklavalik yufka"", ""phyllo dough"", ""phyllo-dough"", ""phyllodough"", ""phyllo pastry"", ""phyllo-pastry"", ""phyllopastry"", ""baklava pastry"", ""baklava-pastry"", ""baklavapastry"", ""filo pastry"", ""filo-pastry"", ""filopastry""]",True,False
38edc32f-0d61-4710-b81e-a3d76cab45e4,Çörek Otu,False,False,Çörek Otu,"[""Çörek Otu"", ""corek-otu"", ""corekotu"", ""çörek-otu"", ""çörekotu"", ""corek otu"", ""nigella seed"", ""nigella-seed"", ""nigellaseed"", ""black cumin"", ""black-cumin"", ""blackcumin"", ""black seed"", ""black-seed"", ""blackseed"", ""nigella""]",True,True
39ecd883-60d2-49e3-9349-52c7e37953de,Fasulye,False,False,Fasulye,"[""Fasulye"", ""bean"", ""beans"", ""beyaz fasulye"", ""beyaz-fasulye"", ""beyazfasulye"", ""white bean"", ""white-bean"", ""whitebean"", ""white beans"", ""white-beans"", ""whitebeans"", ""kuru fasulye"", ""kuru-fasulye"", ""kurufasulye"", ""dry beans"", ""dry-beans"", ""drybeans"", ""dried beans"", ""dried-beans"", ""driedbeans"", ""pinto fasulye"", ""pinto-fasulye"", ""pintofasulye""]",True,False
